////////////////////////////////////////////////////////////////////////
// Model: NG1171_example // NG1171 worked example [OD]
// D8.5 Figure 6
////////////////////////////////////////////////////////////////////////

ngo:000-0432-0000	crm:P43_has_dimension	Ne728d6fa06df4fe29c18b37694a05d46
ngo:000-0432-0000	crm:P48_has_preferred_identifier	Nfa3db239ee9d43f1b18c5bd4178b97df
N28e861db22ef446e824cee70e4a07c4f	crm:P2_has_type	aat:300012363
Ne728d6fa06df4fe29c18b37694a05d46	crm:P2_has_type	aat:300055647
Nea88fcab917e4a87b923d1addd056a83	crm:P1i_identifies	rrr:RRR_1505
N6949786ece4c40d695bd9fa51876e8cd	crm:P2_has_type	crm:E53_Place
N28e861db22ef446e824cee70e4a07c4f	crm:P2_has_type	crm:E57_Material
ngo:3HNU-DJRH-U3CC-2VTB	crm:P50i_is_current_keeper_of	ngo:ZGSO-VAD2-9Z05-06C8
Nfa3db239ee9d43f1b18c5bd4178b97df	crm:P1i_identifies	NG1171
ngo:3HNU-DJRH-U3CC-2VTB	owl:sameAs	wd:Q180788
ngo:Y4N0-JNGT-MOPV-GWNH	crm:P14_carried_out_by	ngo:X49G-D5FL-LLD5-L23X
aat:300417209	crm:P1i_identifies	full title@en
Ne728d6fa06df4fe29c18b37694a05d46	crm:P90_has_value	147.60
aat:300403974	crm:P1i_identifies	contributors
ngo:86SD-DHCI-A7IZ-2117	crm:P89_falls_within	ngo:73VN-N3AN-P9U4-T9GW
ngo:S780-8SSR-HNF5-KW5T	crm:P2_has_type	crm:E74_Group
Nea88fcab917e4a87b923d1addd056a83	crm:P2_has_type	crm:E52_Time_span
ngo:000-0432-0000	crm:P45_consists_of	N28e861db22ef446e824cee70e4a07c4f
